course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,C+,Fall2019
ACT201,Intro to Financial Accounting,3,T,Fall2019
ECO101,Intro to Microeconomics,3,B,Fall2019
MKT202,Introduction to Marketing,3,T,Fall2019
ECO104,Intro to Macroeconomics,3,B,Spring2020
ACT202,Intro to Managerial Accounting,3,B,Spring2020
LAW200,Legal Environment of Business,3,B+,Spring2020
PHI401,Ethics / Philosophy,3,A-,Summer2020
MIS107,Introduction to Computers,3,T,Summer2020
MGT368,Entrepreneurship,3,C,Summer2020
MGT212,Principles of Management,3,A,Summer2020
POL101,Intro to Political Science,3,C+,Fall2020
INB372,International Business,3,B+,Fall2020
MIS207,Management Information Systems,3,T,Fall2020
ENG115,English Literature,3,B,Fall2020
PBH101,Public Health,3,C+,Spring2021
ANT101,Anthropology,3,A-,Spring2021
ENV107,Environmental Science,3,A-,Spring2021
ENV107L,Environmental Science Lab,1,A-,Spring2021
BIO103,Biology I,3,A,Spring2021
BIO103L,Biology I Lab,1,C+,Spring2021
HIS102,World Civilization,3,A-,Summer2021
HIS101,Bangladesh History,3,B,Summer2021
HIS205,Modern History,3,T,Summer2021
HIS103,History of South Asia,3,T,Summer2021
HRM370,Managerial Skill Development,3,C,Fall2021
MGT410,Entrepreneurship II,3,C+,Fall2021
MGT321,Organizational Behavior,3,T,Fall2021
MGT490,Project Management,3,A-,Spring2022
HRM450,Industrial Relations,3,C,Spring2022
HRM470,Negotiations,3,C+,Spring2022
MGT350,Managing Quality,3,B,Summer2022
MIS320,IT for Managers,3,A-,Summer2022
MGT330,Designing Effective Organizations,3,T,Summer2022
