course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D+,Spring2019
CSE115L,Programming Language I Lab,1,F,Spring2019
MAT116,Pre-Calculus,3,D+,Spring2019
PHI104,Introduction to Ethics,3,C-,Spring2019
CSE173,Discrete Mathematics,3,D+,Summer2019
MAT120,Calculus I,3,D,Summer2019
CSE215,Programming Language II,3,C+,Fall2019
CSE215L,Programming Language II Lab,1,C,Fall2019
MAT130,Calculus II,3,C,Fall2019
CSE225,Data Structures & Algorithms,3,C-,Spring2020
MAT250,Calculus III,3,C,Spring2020
CSE231,Digital Logic Design,3,C-,Summer2020
CSE231L,Digital Logic Design Lab,1,D+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,D,Summer2020
EEE141L,Electrical Circuits I Lab,1,C,Summer2020
CSE332,Computer Organization & Architecture,3,C-,Fall2020
CSE299,Junior Design Project,1,B,Fall2020
POL104,Political Science,3,C+,Fall2020
CSE311,Database Management Systems,3,C-,Spring2021
CSE311L,Database Management Systems Lab,1,D,Spring2021
CSE331L,Microprocessor Interfacing Lab,1,F,Spring2021
CSE323,Operating Systems Design,3,D,Summer2021
CSE327,Software Engineering,3,B-,Summer2021
CSE331,Microprocessor Interfacing,3,B,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,C-,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,C,Fall2021
HIS101,Bangladesh History,3,D+,Fall2021
CSE115L,Programming Language I Lab,1,D+,Fall2021
CSE373,Design & Analysis of Algorithms,3,C+,Spring2022
CSE425,Concepts of Programming Languages,3,D,Spring2022
PHY107L,Physics I Lab,1,C,Spring2022
EEE141,Electrical Circuits I,3,D,Summer2022
EEE111,Analog Electronics I,3,C,Summer2022
EEE111L,Analog Electronics I Lab,1,D+,Summer2022
MAT125,Linear Algebra,3,F,Fall2022
MAT350,Complex Variables,3,C-,Fall2022
HIS201,Modern History,3,D,Fall2022
MAT125,Linear Algebra,3,D+,Spring2023
MAT361,Discrete Mathematics II,3,F,Spring2023
CSE421,Machine Learning,3,C,Spring2023
PHI201,Logic,3,C+,Spring2023
MAT361,Discrete Mathematics II,3,D+,Summer2023
PHY107,Physics I,3,C,Summer2023
BIO103,Biology I,3,F,Summer2023
EEE452,Engineering Economics,3,C-,Summer2023
PHY108,Physics II,3,C,Fall2023
PHY108L,Physics II Lab,1,C+,Fall2023
ENV203,Environmental Studies,3,D,Fall2023
