course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,A,Spring2019
MKT202,Introduction to Marketing,3,C+,Spring2019
INB372,International Business,3,C,Spring2019
ACT201,Intro to Financial Accounting,3,B-,Spring2019
MIS107,Introduction to Computers,3,B-,Spring2019
ACT202,Intro to Managerial Accounting,3,B-,Summer2019
PHI401,Ethics / Philosophy,3,C+,Summer2019
LAW200,Legal Environment of Business,3,A-,Summer2019
MIS207,Management Information Systems,3,B,Summer2019
MGT212,Principles of Management,3,A,Summer2019
PAD201,Public Administration,3,B,Fall2019
BEN205,Bengali Literature,3,A,Fall2019
ENG115,English Literature,3,B,Fall2019
POL101,Intro to Political Science,3,B,Fall2019
ECO101,Intro to Microeconomics,3,B+,Fall2019
POL104,Political Science,3,B+,Fall2019
ANT101,Anthropology,3,B+,Spring2020
MGT368,Entrepreneurship,3,B+,Spring2020
SOC101,Intro to Sociology,3,C+,Spring2020
BIO103,Biology I,3,B+,Spring2020
BIO103L,Biology I Lab,1,B,Spring2020
HIS101,Bangladesh History,3,C-,Summer2020
ECO104,Intro to Macroeconomics,3,B,Summer2020
INB480,Global Business Strategy,3,B-,Summer2020
INB490,Cross-Cultural Management,3,C,Summer2020
INB400,International Trade and Finance,3,B+,Summer2020
HIS205,Modern History,3,A-,Summer2020
INB350,International Business Negotiation,3,B,Fall2020
INB450,Global Entrepreneurship,3,B,Fall2020
INB415,Emerging Markets,3,B+,Fall2020
INB410,International Competitiveness,3,A-,Fall2020
MKT417,Export-Import Management,3,B+,Spring2021
INB495,Special Topics in INB,3,B-,Spring2021
MKT382,International Marketing,3,A,Spring2021
INB355,Country Risk Analysis,3,A-,Spring2021
BUS498,Internship,4,B-,Spring2022
