course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Spring2020
CSE115,Programming Language I,3,D+,Spring2020
CSE115L,Programming Language I Lab,1,A-,Spring2020
CSE425,Concepts of Programming Languages,3,A-,Spring2020
CSE173,Discrete Mathematics,3,A-,Summer2020
MAT130,Calculus II,3,C-,Summer2020
ENG103,Intermediate Composition,3,F,Summer2020
CSE215,Programming Language II,3,B,Fall2020
CSE215L,Programming Language II Lab,1,C,Fall2020
MAT250,Calculus III,3,C+,Fall2020
CSE311L,Database Management Systems Lab,1,A-,Fall2020
EEE141L,Electrical Circuits I Lab,1,C-,Fall2020
CSE225,Data Structures & Algorithms,3,B-,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,D,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,B,Spring2021
CSE101,Introduction to Python Programming,3,W,Spring2021
CSE231,Digital Logic Design,3,D,Summer2021
CSE231L,Digital Logic Design Lab,1,A-,Summer2021
CSE231L,Digital Logic Design Lab,1,C+,Summer2021
EEE141,Electrical Circuits I,3,A-,Summer2021
PHY108L,Physics II Lab,1,C-,Summer2021
CSE332,Computer Organization & Architecture,3,B,Fall2021
CSE299,Junior Design Project,1,B,Fall2021
ENG103,Intermediate Composition,3,B,Fall2021
CSE311,Database Management Systems,3,D+,Spring2022
CSE323,Operating Systems Design,3,A,Spring2022
EEE111,Analog Electronics I,3,C+,Spring2022
EEE111L,Analog Electronics I Lab,1,B-,Spring2022
CSE327,Software Engineering,3,C,Summer2022
CSE331,Microprocessor Interfacing,3,D,Summer2022
CSE331L,Microprocessor Interfacing Lab,1,A-,Summer2022
CSE226,Fundamentals of Vibe Coding,3,B,Summer2022
CHE101,Chemistry I,3,B,Summer2022
CHE101L,Chemistry I Lab,1,A-,Summer2022
ECO104,Intro to Macroeconomics,3,W,Summer2022
CSE373,Design & Analysis of Algorithms,3,D,Fall2022
MAT125,Linear Algebra,3,D+,Fall2022
GEO205,Geography,3,F,Fall2022
BIO103,Biology I,3,A,Fall2022
HIS102,World Civilization,3,B+,Fall2022
MAT350,Complex Variables,3,A,Spring2023
MAT361,Discrete Mathematics II,3,F,Spring2023
ENV203,Environmental Studies,3,B+,Spring2023
MAT361,Discrete Mathematics II,3,D,Summer2023
PHY107,Physics I,3,B-,Summer2023
PHY108,Physics II,3,D,Summer2023
PHY107L,Physics I Lab,1,B+,Fall2023
BIO103L,Biology I Lab,1,A-,Fall2023
PHI201,Logic,3,A-,Fall2023
CSE499A,Senior Capstone Design I,2,C,Spring2024
CEE110,Engineering Drawing,1,B-,Spring2024
ENG111,Public Speaking,3,B,Spring2024
POL101,Intro to Political Science,3,F,Spring2024
ENG105,Advanced Composition,3,F,Spring2024
ENG105,Advanced Composition,3,C+,Summer2024
PHI104,Introduction to Ethics,3,D+,Summer2024
EEE452,Engineering Economics,3,C-,Summer2024
CSE499B,Senior Capstone Design II,2,B+,Summer2024
CSE471,Compiler Design,3,B,Summer2024
