course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A-,Summer2020
CSE115L,Programming Language I Lab,1,B,Summer2020
MAT116,Pre-Calculus,3,B+,Summer2020
BIO103L,Biology I Lab,1,C+,Summer2020
CSE173,Discrete Mathematics,3,B-,Fall2020
MAT120,Calculus I,3,B+,Fall2020
CSE215L,Programming Language II Lab,1,B-,Fall2020
EEE141,Electrical Circuits I,3,A-,Fall2020
CSE215,Programming Language II,3,B+,Spring2021
MAT130,Calculus II,3,C,Spring2021
SOC101,Intro to Sociology,3,C+,Spring2021
CSE225,Data Structures & Algorithms,3,C+,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,B,Summer2021
MAT250,Calculus III,3,B+,Summer2021
ENG111,Public Speaking,3,C+,Summer2021
CSE231,Digital Logic Design,3,B,Fall2021
CSE231L,Digital Logic Design Lab,1,B+,Fall2021
HIS102,World Civilization,3,B,Fall2021
CHE101,Chemistry I,3,B+,Fall2021
CHE101L,Chemistry I Lab,1,B+,Fall2021
CSE332,Computer Organization & Architecture,3,B,Spring2022
CSE299,Junior Design Project,1,A-,Spring2022
EEE111,Analog Electronics I,3,B+,Spring2022
EEE111L,Analog Electronics I Lab,1,C-,Spring2022
EEE141L,Electrical Circuits I Lab,1,B-,Spring2022
BIO103,Biology I,3,B,Spring2022
CSE311,Database Management Systems,3,C+,Summer2022
CSE311L,Database Management Systems Lab,1,A-,Summer2022
CSE311L,Database Management Systems Lab,1,C+,Summer2022
HIS101,Bangladesh History,3,B-,Summer2022
CSE226,Fundamentals of Vibe Coding,3,B,Summer2022
