course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Spring2019
CSE115L,Programming Language I Lab,1,D,Spring2019
MAT116,Pre-Calculus,3,C,Spring2019
CSE173,Discrete Mathematics,3,C,Summer2019
MAT120,Calculus I,3,F,Fall2019
CSE215,Programming Language II,3,W,Fall2019
MAT120,Calculus I,3,C,Spring2020
CSE215,Programming Language II,3,C-,Summer2020
CSE215L,Programming Language II Lab,1,D,Summer2020
MAT130,Calculus II,3,D,Summer2020
CSE225,Data Structures & Algorithms,3,W,Fall2020
MAT250,Calculus III,3,F,Fall2020
CSE225,Data Structures & Algorithms,3,C-,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,F,Spring2021
MAT250,Calculus III,3,D+,Spring2021
CSE231,Digital Logic Design,3,W,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,C,Summer2021
CSE231,Digital Logic Design,3,D,Fall2021
CSE231L,Digital Logic Design Lab,1,F,Fall2021
CSE231L,Digital Logic Design Lab,1,C-,Fall2021
ANT101,Anthropology,3,D+,Fall2021
CSE332,Computer Organization & Architecture,3,F,Spring2022
CSE299,Junior Design Project,1,W,Spring2022
CSE101,Introduction to Python Programming,3,D,Spring2022
CSE332,Computer Organization & Architecture,3,F,Summer2022
CSE299,Junior Design Project,1,F,Summer2022
CEE110,Engineering Drawing,1,C-,Summer2022
CSE332,Computer Organization & Architecture,3,D,Fall2022
CSE299,Junior Design Project,1,C-,Spring2023
CSE311,Database Management Systems,3,C-,Spring2023
CSE311L,Database Management Systems Lab,1,D+,Spring2023
ENG111,Public Speaking,3,D+,Spring2023
CSE323,Operating Systems Design,3,D,Summer2023
CSE327,Software Engineering,3,W,Summer2023
CSE327,Software Engineering,3,D+,Fall2023
CSE331,Microprocessor Interfacing,3,W,Spring2024
CSE331L,Microprocessor Interfacing Lab,1,C,Spring2024
CSE331,Microprocessor Interfacing,3,F,Summer2024
CSE373,Design & Analysis of Algorithms,3,C,Summer2024
CSE331,Microprocessor Interfacing,3,D+,Fall2024
