course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B-,Fall2020
CSE115L,Programming Language I Lab,1,B,Fall2020
MAT116,Pre-Calculus,3,B,Fall2020
ENG105,Advanced Composition,3,B,Fall2020
CSE173,Discrete Mathematics,3,A-,Spring2021
MAT120,Calculus I,3,B-,Spring2021
POL101,Intro to Political Science,3,B+,Spring2021
CSE215,Programming Language II,3,B+,Summer2021
CSE215L,Programming Language II Lab,1,B,Summer2021
MAT130,Calculus II,3,B,Summer2021
BIO103,Biology I,3,A-,Summer2021
CSE225,Data Structures & Algorithms,3,A,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2021
MAT250,Calculus III,3,B+,Fall2021
CHE101,Chemistry I,3,B,Fall2021
CHE101L,Chemistry I Lab,1,B+,Fall2021
CSE231,Digital Logic Design,3,B,Spring2022
CSE231L,Digital Logic Design Lab,1,A-,Spring2022
CSE231L,Digital Logic Design Lab,1,B+,Spring2022
ECO104,Intro to Macroeconomics,3,C,Spring2022
HIS101,Bangladesh History,3,A-,Spring2022
CEE110,Engineering Drawing,1,B-,Spring2022
CSE332,Computer Organization & Architecture,3,B+,Summer2022
CSE299,Junior Design Project,1,B-,Summer2022
PHY107L,Physics I Lab,1,C-,Summer2022
PHY108,Physics II,3,B,Summer2022
PHY108L,Physics II Lab,1,A-,Summer2022
CSE145,Introduction to Artificial Intelligence,3,B,Summer2022
CSE311,Database Management Systems,3,C,Fall2022
CSE311L,Database Management Systems Lab,1,C,Fall2022
CSE311L,Database Management Systems Lab,1,A,Fall2022
PHI201,Logic,3,B,Fall2022
CSE423,Data Mining,3,B,Fall2022
CSE323,Operating Systems Design,3,B,Spring2023
CSE327,Software Engineering,3,A-,Spring2023
SOC201,Social Theory,3,B,Spring2023
CSE331,Microprocessor Interfacing,3,B-,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,B+,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2023
CSE373,Design & Analysis of Algorithms,3,A,Summer2023
EEE141,Electrical Circuits I,3,B,Summer2023
ENG103,Intermediate Composition,3,A-,Summer2023
CSE425,Concepts of Programming Languages,3,B+,Fall2023
EEE141L,Electrical Circuits I Lab,1,B+,Fall2023
PHI104,Introduction to Ethics,3,B+,Fall2023
EEE452,Engineering Economics,3,B,Fall2023
EEE111,Analog Electronics I,3,C+,Fall2023
EEE111L,Analog Electronics I Lab,1,B-,Fall2023
