course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,A,Summer2020
MGT212,Principles of Management,3,B+,Summer2020
MKT202,Introduction to Marketing,3,B+,Summer2020
ECO101,Intro to Microeconomics,3,B+,Fall2020
LAW200,Legal Environment of Business,3,A-,Fall2020
MIS107,Introduction to Computers,3,B+,Fall2020
ACT201,Intro to Financial Accounting,3,B,Fall2020
PHI401,Ethics / Philosophy,3,B-,Spring2021
BUS251,Business Communication,3,C-,Spring2021
INB372,International Business,3,A-,Spring2021
ECO104,Intro to Macroeconomics,3,C,Spring2021
ACT202,Intro to Managerial Accounting,3,B-,Spring2021
MGT368,Entrepreneurship,3,B,Summer2021
CHE101,Chemistry I,3,C,Fall2021
CHE101L,Chemistry I Lab,1,A,Fall2021
EEE111,Analog Electronics I,3,C-,Fall2021
EEE111L,Analog Electronics I Lab,1,A,Fall2021
CSE331,Microprocessor Interfacing,3,A,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,A-,Fall2021
MAT116,Pre-Calculus,3,D+,Spring2022
CSE231L,Digital Logic Design Lab,1,B-,Spring2022
HIS101,Bangladesh History,3,F,Spring2022
ENG105,Advanced Composition,3,C,Spring2022
CSE226,Fundamentals of Vibe Coding,3,B+,Spring2022
EEE141L,Electrical Circuits I Lab,1,A,Summer2022
BIO103,Biology I,3,C-,Summer2022
BIO103L,Biology I Lab,1,A-,Summer2022
ENG111,Public Speaking,3,B,Summer2022
CSE311L,Database Management Systems Lab,1,C+,Fall2022
CSE299,Junior Design Project,1,D+,Fall2022
CSE115L,Programming Language I Lab,1,B-,Fall2022
CSE115,Programming Language I,3,A,Spring2023
HIS101,Bangladesh History,3,C-,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,D+,Spring2023
PHI104,Introduction to Ethics,3,D,Spring2023
CSE327,Software Engineering,3,C,Summer2023
ENG103,Intermediate Composition,3,A,Summer2023
EEE141,Electrical Circuits I,3,B-,Summer2023
CSE101,Introduction to Python Programming,3,C,Summer2023
CSE215L,Programming Language II Lab,1,A,Summer2023
CSE173,Discrete Mathematics,3,C,Fall2023
PHY108,Physics II,3,C+,Fall2023
PHY108L,Physics II Lab,1,B,Fall2023
PHY108L,Physics II Lab,1,B+,Fall2023
MAT120,Calculus I,3,C+,Fall2023
PHY107,Physics I,3,D,Spring2024
PHY107L,Physics I Lab,1,B-,Spring2024
CSE499A,Senior Capstone Design I,2,A-,Spring2024
PHY107L,Physics I Lab,1,B-,Spring2024
MAT361,Discrete Mathematics II,3,B+,Spring2024
