course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D+,Summer2019
CSE115L,Programming Language I Lab,1,F,Summer2019
MAT116,Pre-Calculus,3,C-,Summer2019
CSE173,Discrete Mathematics,3,F,Fall2019
MAT120,Calculus I,3,D,Fall2019
CSE173,Discrete Mathematics,3,D,Spring2020
MAT130,Calculus II,3,F,Spring2020
ENG111,Public Speaking,3,F,Spring2020
CSE215,Programming Language II,3,C-,Summer2020
CSE215L,Programming Language II Lab,1,C-,Summer2020
MAT130,Calculus II,3,D,Summer2020
PHY107L,Physics I Lab,1,D,Summer2020
CSE225,Data Structures & Algorithms,3,D,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,D,Fall2020
CSE231,Digital Logic Design,3,D,Spring2021
CSE231L,Digital Logic Design Lab,1,D+,Spring2021
CSE332,Computer Organization & Architecture,3,C-,Summer2021
MAT250,Calculus III,3,D,Summer2021
CSE299,Junior Design Project,1,F,Fall2021
CSE311,Database Management Systems,3,C-,Fall2021
