course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,F,Spring2022
MAT116,Pre-Calculus,3,B,Spring2022
MAT120,Calculus I,3,A,Summer2022
CSE115,Programming Language I,3,C+,Summer2022
CSE115L,Programming Language I Lab,1,C-,Summer2022
PHY108L,Physics II Lab,1,B+,Summer2022
EEE141,Electrical Circuits I,3,D+,Summer2022
EEE141L,Electrical Circuits I Lab,1,C,Summer2022
CSE173,Discrete Mathematics,3,C-,Fall2022
MAT130,Calculus II,3,C+,Fall2022
POL104,Political Science,3,C,Fall2022
CSE215,Programming Language II,3,C,Spring2023
CSE215L,Programming Language II Lab,1,B-,Spring2023
MAT250,Calculus III,3,F,Spring2023
CSE215L,Programming Language II Lab,1,B,Spring2023
HIS101,Bangladesh History,3,B,Spring2023
CSE225,Data Structures & Algorithms,3,B,Summer2023
CSE225L,Data Structures & Algorithms Lab,1,C+,Summer2023
MAT250,Calculus III,3,C+,Summer2023
PHI104,Introduction to Ethics,3,B-,Summer2023
MAT361,Discrete Mathematics II,3,C,Summer2023
CSE231,Digital Logic Design,3,D,Fall2023
CSE231L,Digital Logic Design Lab,1,C,Fall2023
CSE231L,Digital Logic Design Lab,1,B-,Fall2023
CSE145,Introduction to Artificial Intelligence,3,D+,Fall2023
CSE332,Computer Organization & Architecture,3,C+,Spring2024
CSE299,Junior Design Project,1,B-,Spring2024
ECO104,Intro to Macroeconomics,3,A,Spring2024
CSE327,Software Engineering,3,C+,Spring2024
CSE311,Database Management Systems,3,A,Summer2024
CSE311L,Database Management Systems Lab,1,C+,Summer2024
CSE311L,Database Management Systems Lab,1,B+,Summer2024
