course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Spring2022
CSE115,Programming Language I,3,C+,Spring2022
CSE115L,Programming Language I Lab,1,A-,Spring2022
CHE101L,Chemistry I Lab,1,A,Spring2022
HIS101,Bangladesh History,3,B+,Spring2022
CSE173,Discrete Mathematics,3,B+,Summer2022
MAT130,Calculus II,3,C-,Summer2022
SOC101,Intro to Sociology,3,B,Summer2022
CSE215,Programming Language II,3,C+,Fall2022
CSE215L,Programming Language II Lab,1,C+,Fall2022
MAT250,Calculus III,3,C+,Fall2022
ENG105,Advanced Composition,3,B,Fall2022
CSE225,Data Structures & Algorithms,3,A,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,B,Spring2023
POL101,Intro to Political Science,3,A,Spring2023
ENG103,Intermediate Composition,3,B+,Spring2023
CSE231,Digital Logic Design,3,B,Summer2023
CSE231L,Digital Logic Design Lab,1,B,Summer2023
CSE231L,Digital Logic Design Lab,1,B,Summer2023
EEE141L,Electrical Circuits I Lab,1,B,Summer2023
EEE111,Analog Electronics I,3,B+,Summer2023
EEE111L,Analog Electronics I Lab,1,B-,Summer2023
CSE145,Introduction to Artificial Intelligence,3,B+,Summer2023
