course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D+,Spring2019
CSE115,Programming Language I,3,D,Spring2019
CSE115L,Programming Language I Lab,1,C,Spring2019
HIS101,Bangladesh History,3,F,Spring2019
CSE173,Discrete Mathematics,3,F,Summer2019
CSE173,Discrete Mathematics,3,F,Fall2019
MAT130,Calculus II,3,C+,Fall2019
CSE225L,Data Structures & Algorithms Lab,1,D+,Fall2019
CSE173,Discrete Mathematics,3,C-,Spring2020
MAT250,Calculus III,3,D,Spring2020
CSE215,Programming Language II,3,C+,Summer2020
CSE215L,Programming Language II Lab,1,C-,Summer2020
CSE215L,Programming Language II Lab,1,C-,Summer2020
CSE225,Data Structures & Algorithms,3,F,Fall2020
CSE231L,Digital Logic Design Lab,1,C,Fall2020
PHY108,Physics II,3,D+,Fall2020
CSE225,Data Structures & Algorithms,3,D+,Spring2021
CSE299,Junior Design Project,1,C-,Spring2021
CSE231,Digital Logic Design,3,D+,Summer2021
CSE311,Database Management Systems,3,C+,Summer2021
CSE311L,Database Management Systems Lab,1,B,Summer2021
CSE332,Computer Organization & Architecture,3,D,Fall2021
CSE327,Software Engineering,3,D+,Fall2021
PHI104,Introduction to Ethics,3,C,Fall2021
CSE323,Operating Systems Design,3,D+,Spring2022
CSE331,Microprocessor Interfacing,3,C-,Spring2022
CSE331L,Microprocessor Interfacing Lab,1,D+,Spring2022
CSE373,Design & Analysis of Algorithms,3,F,Summer2022
CSE425,Concepts of Programming Languages,3,B,Summer2022
CSE145,Introduction to Artificial Intelligence,3,C-,Summer2022
CSE373,Design & Analysis of Algorithms,3,B,Fall2022
EEE141,Electrical Circuits I,3,D+,Spring2023
EEE141L,Electrical Circuits I Lab,1,F,Spring2023
EEE141L,Electrical Circuits I Lab,1,B,Spring2023
CSE226,Fundamentals of Vibe Coding,3,D,Spring2023
EEE111,Analog Electronics I,3,C,Summer2023
EEE111L,Analog Electronics I Lab,1,C-,Summer2023
EEE111L,Analog Electronics I Lab,1,C+,Summer2023
MAT125,Linear Algebra,3,D+,Fall2023
MAT350,Complex Variables,3,B,Fall2023
GEO205,Geography,3,B-,Fall2023
MAT361,Discrete Mathematics II,3,F,Spring2024
MAT361,Discrete Mathematics II,3,B-,Summer2024
PHY107,Physics I,3,C+,Summer2024
ECO101,Intro to Microeconomics,3,D,Summer2024
