course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,C-,Spring2023
MIS107,Introduction to Computers,3,C-,Spring2023
MKT202,Introduction to Marketing,3,C-,Spring2023
ECO101,Intro to Microeconomics,3,C,Summer2023
MIS207,Management Information Systems,3,D,Summer2023
LAW200,Legal Environment of Business,3,C-,Summer2023
MGT212,Principles of Management,3,D,Summer2023
INB372,International Business,3,F,Fall2023
BEN205,Bengali Literature,3,D+,Fall2023
ECO104,Intro to Macroeconomics,3,C,Fall2023
ACT201,Intro to Financial Accounting,3,B-,Fall2023
