course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,F,Spring2019
ECO101,Intro to Microeconomics,3,I,Summer2019
MIS107,Introduction to Computers,3,D,Summer2019
BUS251,Business Communication,3,D,Summer2019
LAW200,Legal Environment of Business,3,D,Fall2019
INB372,International Business,3,D,Fall2019
MKT202,Introduction to Marketing,3,I,Fall2019
ACT201,Intro to Financial Accounting,3,C-,Spring2020
ECO101,Intro to Microeconomics,3,D+,Spring2020
MGT212,Principles of Management,3,F,Spring2020
